X,Y,Depth_m,Arsenic_kit
259926.2675,2634240.125,13.5,100
259969.609,2634110.326,13.5,100
259762.2937,2634040.082,13.5,100
259745.1426,2634051.903,12,100
259746.5696,2634036.479,13.5,100
258676.9584,2632043.09,16.5,100
258670.8552,2632059.947,13.5,100
258651.4425,2632059.777,16.5,100
258625.2295,2632060.345,10.5,100
258589.3234,2632063.916,13.5,100
258558.4088,2632067.005,16.5,100
258595.4063,2632038.636,13.5,100
258543.8454,2632006.069,13.5,100
258551.8085,2631986.405,18,100
258515.0611,2632033.307,9,100
258508.2258,2632037.081,16.5,100
258501.5851,2632025.815,13.5,100
258541.3917,2632032.144,13.5,100
258544.0204,2632050.842,21,100
258549.4997,2631972.522,18,100
258506.4587,2631966.998,13.5,100
258491.8768,2631966.443,13.5,100
258490.5135,2631981.595,13.5,100
258457.4121,2631965.782,13.5,100
258442.4239,2631930.619,18,100
255945.8127,2632626.289,13.5,100
255825.2338,2632536.643,13.5,100
255819.1585,2632497.253,13.5,100
255807.9304,2632537.408,13.5,100
255802.6957,2632539.726,13.5,100
258952.5596,2633762.401,13.5,100
258921.4855,2633743.406,13.5,100
258950.9122,2633776.908,13.5,100
258919.5234,2633752.8,13.5,100
258912.8343,2633761.196,9,100
258922.3346,2633773.298,13.5,100
258955.8221,2633779.213,13.5,100
258896.7893,2633784.497,13.5,100
258910.7344,2633783.847,13.5,100
258949.8698,2633786.668,13.5,100
258951.8665,2633803.882,13.5,100
258961.444,2633812.972,16.5,100
258952.0789,2633837.11,13.5,100
258924.6128,2633805.924,13.5,100
258913.8965,2633823.313,13.5,100
258933.9329,2633833.882,13.5,100
258925.7382,2633828.781,13.5,100
258885.3961,2633833.076,13.5,100
258948.4309,2633854.659,13.5,100
258915.3914,2633856.594,13.5,100
258943.4185,2633861.56,13.5,100
258934.6692,2633886.244,13.5,100
258959.0438,2633919.691,13.5,100
258977.9157,2633942.92,13.5,100
259007.6096,2633970.399,13.5,100
259012.4404,2633970.04,13.5,100
258959.1998,2634002.31,18,100
259063.4241,2634016.641,13.5,100
258998.3184,2634065.632,13.5,100
259010.7532,2634086.694,13.5,100
258487.3079,2631900.112,18,100
258610.7167,2631942.522,13.5,100
258434.1723,2631960.115,18,100
258416.4669,2631946.052,13.5,100
258408.8688,2631949.151,13.5,100
258417.6349,2631926.408,13.5,100
258535.253,2632122.15,9,100
258540.6387,2632138.63,13.5,100
258537.2664,2632146.014,21,100
258607.6743,2632143.892,13.5,100
258581.0675,2632119.259,7.5,100
258427.2395,2632141.293,10.5,100
258424.3393,2632138.592,10.5,100
258421.3257,2632159.272,13.5,100
258379.8454,2632176.533,13.5,100
259028.0914,2634125.097,13.5,100
259023.4446,2634116.49,13.5,100
259009.7464,2634115.539,13.5,100
259021.9761,2634135.062,13.5,100
259031.8921,2634198.303,9,100
259066.0655,2634307.468,9,100
259024.7445,2634339.558,13.5,100
255810.7756,2632522.137,16.5,100
255791.3664,2632507.549,16.5,100
255758.5601,2632515.413,13.5,100
255760.3861,2632494.493,10.5,100
255742.7132,2632484.008,10.5,100
255715.8356,2632480.589,10.5,100
255693.2146,2632409.928,9,100
255669.2893,2632367.227,16.5,100
257056.5998,2631397.91,13.5,100
257046.0951,2631404.03,13.5,100
257045.6291,2631404.28,13.5,100
257045.9459,2631410.451,13.5,100
256528.784,2631608.351,13.5,100
256129.0983,2631287.257,13.5,100
254603.7991,2630354.701,22.5,100
255596.5482,2632379.063,9,100
255615.6039,2632369.685,16.5,100
259370.1078,2633667.019,13.5,100
259382.4637,2633646.901,13.5,100
259394.8655,2633685.48,13.5,100
259406.9835,2633650.022,13.5,100
259439.9062,2633679.046,13.5,100
258375.9097,2632183.453,13.5,100
258465.5431,2632206.588,13.5,100
258486.8047,2632242.761,13.5,100
258444.9265,2632228.544,13.5,100
258480.8595,2632240.417,13.5,100
258500.4494,2632252.74,13.5,100
258495.451,2632258.489,19.5,100
258430.6565,2632230.77,21,100
258426.4474,2632235.67,10.5,100
258416.3731,2632253.206,30,100
258397.343,2632231.419,16.5,100
258423.2001,2632272.029,13.5,100
258418.8035,2632289.758,13.5,100
258430.1959,2632289.178,19.5,100
258414.4397,2632279.708,16.5,100
258408.4926,2632309.491,18,100
258361.9075,2632341.967,15,100
258326.3273,2632335.828,10.5,100
258323.6262,2632344.009,10.5,100
258350.186,2632323.328,13.5,100
258369.1647,2632299.541,13.5,100
258374.9621,2632285.345,13.5,100
258495.2761,2632326.812,13.5,100
258513.3007,2632330.403,7.8,100
258474.423,2632323.352,13.5,100
258395.0859,2632381.852,13.5,100
258393.8409,2632409.698,13.5,100
259120.2116,2634329.05,13.5,100
259122.5363,2634356.773,13.5,100
259101.0264,2634403.895,13.5,100
259062.3548,2634418.09,13.5,100
259087.7427,2634429.322,9,100
259112.1562,2634476.431,9,100
259105.0731,2634481.602,13.5,100
259124.795,2634520.532,13.5,100
259124.6053,2634526.033,13.5,100
259132.1933,2634520.39,13.5,100
259134.6905,2634526.162,13.5,100
259137.1169,2634546.109,13.5,100
259125.2126,2634555.873,13.5,100
259187.846,2634528.36,13.5,100
259221.2153,2634561.138,13.5,100
259220.1654,2634576.573,13.5,100
259207.0204,2634596.992,13.5,100
259189.8592,2634653.301,13.5,100
259212.5514,2634615.605,13.5,100
259220.8559,2634600.096,18,100
259250.5283,2634642.297,24,100
259287.146,2634610.528,13.5,100
259270.6195,2634636.715,13.5,100
259290.261,2634620.042,13.5,100
259269.0162,2634608.21,9,100
259225.0302,2634624.964,9,100
254439.2464,2630260.999,18,100
254384.3337,2630342.809,19.5,100
254404.9243,2630358.788,10.5,100
254345.2061,2630219.2,21,100
254144.1547,2630223.588,13.5,100
259789.2732,2633868.816,12,100
259812.7298,2633895.983,18,100
259829.3038,2633905.442,13.5,100
259837.1331,2633892.68,12,100
259746.9847,2633920.527,9,100
259757.336,2633937.137,10.5,100
259796.2945,2633926.236,13.5,100
259810.6097,2633929.342,13.5,100
259794.5143,2633942.008,15,100
259812.8788,2633966.696,10.5,100
259827.7549,2633957.292,10.5,100
259224.889,2634546.718,9,100
259216.8032,2634537.899,13.8,100
259305.4897,2634645.218,13.5,100
259262.7638,2634655.607,13.5,100
259284.7963,2634644.457,13.5,100
259248.4056,2634688.325,13.5,100
259225.1818,2634703.841,24,100
259212.7627,2634708.274,18,100
259287.1664,2634720.047,30,100
259234.2955,2634738.992,13.5,100
259237.39,2634495.344,13.5,100
259206.9267,2634456.472,13.5,100
259212.5156,2634433.392,13.5,100
259195.9871,2634450.71,13.5,100
259199.2426,2634413.756,9,100
258911.4225,2633582.154,18,100
258945.0653,2633549.161,13.5,100
258954.4133,2633552.673,13.5,100
258955.6986,2633557.482,13.5,100
258976.7253,2633565.417,13.5,100
258946.6173,2633538.222,13.5,100
258981.6482,2633535.706,10.5,100
259021.1562,2633522.305,13.5,100
259010.4976,2633495.028,18,100
259066.9004,2633494.423,13.5,100
259137.8275,2633446.385,13.5,100
258398.9556,2632193.889,18,100
258208.7622,2631900.9,18,100
258208.9922,2631892.147,18,100
258239.2203,2631860.761,13.5,100
258242.2837,2631876.341,13.5,100
258219.5377,2631856.242,13.5,100
258154.1454,2631905.964,13.5,100
258163.9997,2631915.654,13.5,100
258176.4742,2631911.284,13.5,100
258178.6389,2631916.523,13.5,100
258178.0111,2631851.372,18,100
258179.1623,2631818.474,18,100
258212.9044,2631811.196,13.5,100
258213.4755,2631821.328,8.4,100
258225.1119,2631821.05,27,100
258227.6163,2631806.705,13.5,100
258211.1352,2631785.619,18,100
258199.6263,2631776.142,18,100
258226.2331,2631736.727,13.5,100
258221.1384,2631724.878,18,100
258221.4188,2631723.777,13.5,100
258154.3987,2631761.007,13.5,100
258157.4439,2631748.882,13.5,100
258182.1286,2631778.562,13.5,100
258001.9748,2631104.539,15,100
257972.4062,2631023.088,15,100
257956.4923,2631006.841,18,100
257938.9541,2631066.241,15,100
253980.3793,2630113.623,22.5,100
253927.0003,2630086.796,13.5,100
253795.5102,2630011.039,25.5,100
253770.587,2630187.74,21,100
253716.4178,2630297.487,18,100
253771.4456,2630341.347,13.5,100
253745.845,2630323.346,13.5,100
253721.608,2630325.198,13.5,100
253711.6124,2630325.024,18,100
253715.6573,2630381.937,13.5,100
253712.3304,2630369.278,13.5,100
253738.3597,2630398.938,13.5,100
259061.3187,2633410.733,13.5,100
259050.5811,2633457.721,13.5,100
259003.9648,2633458.916,13.5,100
259545.0079,2634755.125,13.5,100
259531.6277,2634764.97,9,100
259527.3353,2634779.168,13.5,100
259560.7113,2634767.263,9,100
259553.6012,2634752.856,9,100
259559.696,2634779.158,13.5,100
259573.0506,2634783.153,13.5,100
259556.7112,2634818.031,18,100
259583.9085,2634790.161,13.5,100
259583.6579,2634788.456,13.5,100
259571.9964,2634814.841,9,100
259711.2067,2634704.799,13.5,100
259691.1903,2634685.08,13.5,100
259655.1532,2634656.219,9,100
259659.7425,2634627.982,16.5,100
259620.5622,2634580.673,9,100
259646.1352,2634577.405,13.5,100
259725.533,2634580.126,13.5,100
259710.6334,2634584.451,13.5,100
257901.5239,2631339.126,18,100
257889.4465,2631315.626,13.5,100
257845.302,2631275.981,18,100
257813.0946,2631310.15,13.5,100
257822.0906,2631308.365,18,100
257831.4465,2631288.232,13.5,100
257802.5826,2631306.165,24,100
257810.8886,2631309.584,15,100
257794.2869,2631282.398,13.5,100
257713.3467,2631282.703,18,100
257750.8571,2631259.404,18,100
257764.0991,2631258.513,21,100
257817.6191,2631191.286,13.5,100
257789.4149,2631203.191,13.5,100
257746.2853,2631179.811,13.5,100
257529.0186,2631250.459,18,100
257484.3026,2631399.18,13.5,100
257489.4208,2631384.336,13.5,100
257935.7752,2631391.864,13.5,100
257954.5522,2631381.519,13.5,100
257999.1771,2631408.581,13.5,100
257908.4163,2631391.43,13.5,100
257945.627,2631480.1,13.5,100
257988.2919,2631497.785,18,100
257927.177,2631554.923,13.5,100
257917.757,2631556.892,13.5,100
257933.5863,2631446.531,13.5,100
253808.4869,2630465.102,12,100
253773.3148,2630491.456,18,100
253794.1136,2630490.024,13.5,100
253806.8429,2630522.269,13.5,100
253865.3634,2630520.698,15,100
254038.9574,2630567.792,18,100
253898.0464,2630554.601,18,100
258014.1779,2631448.434,13.5,100
258005.9352,2631483.558,13.5,100
258019.7355,2631548.221,13.5,100
258018.2298,2631496.523,13.5,100
258016.8159,2631489.172,15,100
258027.2958,2631478.985,13.5,100
258029.6343,2631477.72,12,100
257956.0598,2631451.244,18,100
257954.1573,2631966.111,13.5,100
257939.7143,2631960.575,12,100
257952.9354,2631952.804,13.5,100
257943.6332,2631941.442,13.5,100
257860.8009,2631989.814,18,100
257878.4926,2631959.632,15,100
257868.8017,2631955.632,13.5,100
257853.4272,2631957.747,15,100
257866.9126,2631937.191,16.5,100
257861.4163,2631942.307,15,100
257913.9071,2632059.958,13.5,100
257854.8359,2632074.107,18,100
257965.6821,2632123.16,16.5,100
257942.1993,2632143.873,18,100
257979.1412,2632050.435,13.5,100
257973.1497,2632051.974,15,100
257982.3154,2632139.562,13.5,100
257978.9396,2632153.911,13.5,100
257992.0925,2632164.085,13.5,100
253900.0071,2630642.302,9,100
253897.2861,2630659.215,13.5,100
253874.7629,2630653.747,13.5,100
254016.4851,2630707.771,18,100
253857.2147,2630725.199,18,100
253885.0086,2630736.03,13.5,100
253890.7454,2630827.595,21,100
253870.7172,2630805.468,21,100
253925.6963,2630801.831,21,100
253948.905,2630799.347,18,100
253969.6407,2630827.407,18,100
253967.7546,2630833.141,15,100
253990.8851,2630745.572,13.5,100
261358.5807,2632584.47,9,100
259648.5479,2634804.708,13.5,100
259675.4155,2634772.943,13.5,100
254067.2033,2630786.907,13.5,100
254041.7189,2630812.901,13.5,100
253931.8365,2630904.61,18,100
254167.1933,2631050.89,12,100
254189.6033,2630964.633,18,100
254357.2448,2630902.132,12,100
254401.0165,2630922.649,18,100
258004.7149,2632142.539,10.5,100
258016.4259,2632122.162,15,100
258021.3005,2632104.936,13.5,100
258036.0538,2632132.087,13.5,100
258074.2273,2632118.502,13.5,100
258036.1356,2632147.773,18,100
258032.2493,2632145.868,13.5,100
258060.6971,2632116.927,30,100
258046.0265,2632090.627,13.5,100
258044.7666,2632111.388,13.5,100
258033.3312,2632167.092,13.5,100
258033.3743,2632173.268,13.5,100
257977.3597,2632124.868,15,100
257968.3348,2632107.52,13.5,100
258111.0079,2632167.251,13.5,100
258066.1108,2632238.291,22.5,100
258066.2323,2632236.84,18,100
258066.4951,2632205.053,18,100
258053.5264,2632208.938,13.5,100
258035.8417,2632208.371,13.5,100
258025.6689,2632245.059,13.5,100
258073.7625,2632294.641,13.5,100
258082.2826,2632309.378,10.5,100
258053.9345,2632267.064,19.5,100
258056.6643,2632272.924,18,100
258227.2227,2632306.482,13.5,100
260078.7187,2634287.112,10.5,100
260131.1681,2634253,9,100
260116.4474,2634164.6,13.5,100
260150.0913,2634103.099,13.5,100
260115.886,2634069.317,13.5,100
260082.6263,2634031.087,9,100
260081.6438,2634033.32,9,100
260121.863,2633999.411,9,100
260089.5672,2633957.841,9,100
260078.1531,2633945.842,13.5,100
260082.2101,2633821.673,13.5,100
260023.578,2633790.512,13.5,100
260086.1401,2633812.743,13.5,100
260002.0628,2633784.221,13.5,100
259950.4629,2633685.353,13.5,100
259895.035,2633663.004,13.5,100
259804.1821,2633717.699,9,100
259868.7618,2633615.794,9,100
259897.4568,2633563.239,13.5,100
259875.9044,2633554.733,13.5,100
259871.7537,2633550.369,13.5,100
259857.2259,2633535.098,16.5,100
259811.6408,2633491.533,13.5,100
259808.5461,2633489.368,13.5,100
259794.0661,2633538.363,13.5,100
259770.1254,2633508.843,13.5,100
259792.0348,2633477.454,9,100
256437.2152,2633518.054,18,100
254400.7174,2630735.726,18,100
254441.8694,2630817.026,21,100
254501.2921,2630953.422,18,100
254449.555,2631029.649,18,100
254482.7855,2631004.708,18,100
254373.2655,2630981.08,18,100
254439.1248,2631136.203,19.5,100
254433.0218,2631197.252,18,100
254441.1214,2631193.79,18,100
254470.7106,2631134.559,21,100
254653.5769,2631153.621,18,100
258170.0181,2632144.893,13.5,100
258285.5395,2632345.738,13.5,100
258252.2896,2632308.619,13.5,100
258261.9098,2632274.109,13.5,100
258283.8539,2632305.876,13.5,100
258324.4228,2632414.896,22.5,100
258324.3673,2632411.573,22.5,100
258287.8358,2632422.156,21,100
258232.0854,2632380.981,13.5,100
258151.498,2632379.004,18,100
258143.8623,2632349.214,10.5,100
258123.8262,2632370.602,15,100
258133.223,2632383.741,13.5,100
258081.623,2632407.873,13.5,100
258082.4757,2632397.887,13.5,100
258106.9418,2632336.534,13.5,100
258085.7753,2632351.293,13.5,100
258040.0883,2632302.194,18,100
258054.8792,2632272.029,13.5,100
257998.8677,2632276.29,13.5,100
257973.4936,2632344.306,7.5,100
257955.534,2632245.989,13.5,100
257940.6138,2632207.456,12,100
257930.6236,2632219.812,13.5,100
257895.5746,2632258.072,18,100
257873.4813,2632217.444,13.5,100
257866.1972,2632208.701,13.5,100
257824.6052,2632160.642,13.5,100
257819.8789,2632182.883,13.5,100
257810.0557,2632205.208,16.5,100
257804.3282,2632167.63,12,100
257788.2773,2632183.412,13.5,100
257772.8378,2632174.806,13.5,100
257809.1101,2632148.713,13.5,100
257768.6489,2632168.227,13.5,100
257722.4231,2632147.948,13.5,100
257710.8757,2632128.196,12,100
257685.0194,2632106.468,13.5,100
257658.1621,2632085.864,13.5,100
257698.2895,2632046.41,13.5,100
258072.8189,2632430.182,18,100
258077.6189,2632473.316,13.5,100
258057.5461,2632492.489,13.5,100
258069.9454,2632502.254,18,100
258101.4722,2632497.295,13.5,100
259811.7793,2633461.628,13.5,100
259773.7323,2633474.51,9,100
259737.5959,2633495.367,13.5,100
259744.8313,2633465.87,9,100
259729.9863,2633457.107,13.5,100
259730.7786,2633461.589,13.5,100
259677.6699,2633458.311,13.5,100
259626.7704,2633480.481,21,100
260199.9869,2634112.586,9,100
260217.893,2634177.683,13.5,100
258153.9763,2632442.479,15,100
258182.3566,2632482.174,13.5,100
258227.803,2632522.735,13.5,100
258239.6903,2632545.682,13.5,100
258192.9948,2632538.79,12,100
258180.8266,2632543.516,24,100
258000.9931,2632594.531,13.5,100
258001.8386,2632606.248,13.5,100
258011.4844,2632578.437,13.5,100
257943.1819,2632641.435,13.5,100
257964.1749,2632633.404,13.5,100
257926.4735,2632613.388,13.5,100
257975.1894,2632706.852,24,100
258114.2599,2632639.819,24,100
258154.5707,2632636.563,13.5,100
258150.7837,2632652.852,13.5,100
258157.0853,2632647.917,13.5,100
254740.5158,2631164.37,18,100
254562.2722,2631250.787,18,100
254539.0249,2631163.206,22.5,100
254530.2648,2631160.252,13.5,100
254467.2579,2631204.565,13.5,100
256481.9242,2633565.111,18,100
256505.5887,2633574.762,27,100
256595.8655,2633334.248,18,100
256605.4009,2633351.326,13.5,100
256708.9175,2633333.238,30,100
260366.3887,2634075.501,13.5,100
260379.9292,2634281.015,9,100
260364.6583,2634080.962,30,100
257691.3125,2632492.043,13.5,100
257681.1909,2632525.082,18,100
257668.1943,2632504.819,18,100
257668.9836,2632457.031,13.5,100
257678.1027,2632325.902,18,100
257622.9198,2632445.533,18,100
257566.4704,2632560.96,13.5,100
257563.3868,2632545.742,13.5,100
257562.1975,2632520.164,15,100
257246.1202,2632452.464,12,100
257250.5343,2632439.452,15,100
257282.8153,2632382.375,13.5,100
257295.8307,2632366.461,13.5,100
257292.4128,2632389.44,15,100
257241.2322,2632373.544,18,100
257245.2503,2632367.495,15,100
257246.1302,2632358.313,15,100
257208.2694,2632328.912,18,100
257162.0904,2632430.227,18,100
254626.193,2631387.981,18,100
254721.8761,2631392.526,18,100
254738.8117,2631395.732,18,100
254722.5456,2631399.24,13.5,100
254795.3099,2631313.895,13.5,100
254783.4522,2631283.995,21,100
257203.3293,2632464.856,18,100
257194.1603,2632486.363,13.5,100
257187.065,2632408.874,18,100
257076.9948,2632448.866,18,100
257061.7753,2632422.038,18,100
257048.3942,2632467.049,13.5,100
257048.8438,2632427.15,13.5,100
257039.136,2632459.792,16.5,100
257028.3852,2632456.314,13.5,100
257007.9003,2632443.71,13.5,100
257047.0471,2632418.887,13.5,100
257006.506,2632461.966,13.5,100
257015.7557,2632478.854,15,100
257027.8206,2632467.988,18,100
257040.5162,2632400.012,13.5,100
256996.0429,2632459.28,13.5,100
256967.9705,2632443.768,15,100
257022.7687,2632399.78,18,100
257028.7206,2632372.941,13.5,100
257008.9004,2632362.77,13.5,100
257032.0826,2632348.718,13.5,100
257040.1557,2632352.558,13.5,100
257065.8202,2632375.392,15,100
256994.3287,2632360.321,13.5,100
256987.6167,2632344.384,13.5,100
256987.2786,2632314.056,13.5,100
256989.2058,2632334.15,13.5,100
256982.1143,2632355.668,13.5,100
256957.569,2632304.896,13.5,100
256954.7236,2632323.751,16.5,100
256891.9281,2632306.89,13.5,100
256906.9071,2632341.765,18,100
256894.9434,2632279.339,16.5,100
256899.4531,2632338.12,18,100
256891.8743,2632334.699,16.5,100
256900.379,2632356.633,18,100
256907.1234,2632341.957,18,100
256881.7268,2632348.318,13.5,100
256883.1628,2632333.044,13.5,100
256862.9231,2632187.045,10.5,100
256999.7573,2632210.278,7.5,100
256999.2831,2632137.712,18,100
256808.0877,2632222.786,18,100
256809.6266,2632208.597,18,100
254847.4869,2631416.916,21,100
254888.8947,2631444.858,12,100
257178.9093,2628924.981,18,100
256815.3019,2632192.322,13.5,100
256799.9456,2632179.782,13.5,100
256800.4282,2632304.592,13.5,100
256712.9194,2632289.029,13.5,100
256831.8184,2632323.216,13.5,100
256669.4616,2632250.622,13.5,100
256628.5217,2632250.679,13.5,100
256564.2948,2632162.485,18,100
256544.2393,2632165.274,13.5,100
256561.7297,2632107.599,13.5,100
257118.9448,2628982.001,13.5,100
257055.4081,2628989.576,24,100
257074.1284,2629029.701,22.5,100
257074.5488,2629036.464,22.5,100
257102.9634,2629032.728,22.5,100
257182.2054,2629039.017,15,100
257203.6411,2629166.772,16.5,100
257176.1586,2629210.281,22.5,100
257162.3525,2629218.945,18,100
257162.9627,2629251.758,18,100
257143.0482,2629272.395,21,100
257139.4477,2629278.464,18,100
257181.5719,2629295.572,24,100
257269.9473,2629132.726,21,100
257244.1823,2629121.53,21,100
257245.8359,2629030.965,18,100
257262.148,2628921.293,21,100
256179.6436,2631761.329,13.5,100
256027.2633,2631796.414,21,100
255741.8758,2631797.94,18,100
255554.3977,2631750.839,18,100
255487.7315,2631727.269,13.5,100
255399.5917,2631663.065,18,100
255443.0477,2631201.245,27,100
255400.1045,2631581.658,27,100
255487.721,2631684.637,21,100
255507.8102,2631698.472,24,100
256049.2583,2631690.626,18,100
256302.0535,2631808.789,18,100
258322.2281,2629973.266,13.5,100
258297.1149,2629977.447,13.5,100
258318.1194,2629956.533,13.5,100
258349.4695,2629920.411,13.5,100
258311.6337,2629904.436,13.5,100
258300.2056,2629887.101,18,100
258285.1635,2629891.355,15,100
258306.8707,2629871.535,12,100
258346.1399,2629879.164,13.5,100
258315.1651,2629830.215,10.5,100
258274.7921,2629813.902,13.5,100
258258.1209,2629875.209,18,100
258264.2322,2629832.644,13.5,100
258250.8466,2629826.04,18,100
258252.0729,2629827.841,13.5,100
258259.6839,2629731.708,13.5,100
258254.0781,2629720.062,13.5,100
258263.0211,2629690.962,13.5,100
258211.7003,2629765.424,13.5,100
258172.9873,2629752.287,13.5,100
258178.6173,2629818.647,13.5,100
258187.2072,2629846.728,18,100
258149.9162,2629724.689,13.5,100
258156.3931,2629587.783,13.5,100
258104.7747,2629763.754,13.5,100
258104.2126,2629752.08,18,100
258085.434,2629732.239,13.5,100
258088.5166,2629775.571,13.5,100
258087.9632,2629777.242,13.5,100
259355.5441,2632849.739,21,100
259403.5461,2632914.761,13.5,100
259372.3456,2632907.228,13.5,100
259278.7477,2632863.238,13.5,100
258045.3837,2629777.22,13.5,100
258060.7796,2629779.795,13.5,100
257955.2188,2629748.783,13.5,100
257985.926,2629779.067,18,100
257983.7981,2629773.484,13.5,100
258079.5139,2629833.861,13.5,100
258059.9279,2629837.299,13.5,100
258115.483,2629850.582,13.5,100
258109.3986,2629917.759,19.5,100
258136.632,2629878.751,13.5,100
258161.9351,2629848.552,13.5,100
258167.3307,2629843.577,13.5,100
258148.8599,2629960.891,25.5,100
258125.2718,2629958.137,13.5,100
258104.9,2629952.44,19.5,100
258072.9979,2629962.679,16.5,100
258190.201,2629870.399,13.5,100
258199.8961,2629889.908,22.5,100
258299.0797,2629936.418,13.5,100
258294.5503,2629930.355,13.5,100
258176.5808,2630027.922,18,100
258173.873,2630021.865,18,100
258145.0174,2630031.811,18,100
258154.7202,2630052.332,21,100
258145.2682,2630057.58,18,100
258099.0569,2630033.563,18,100
258100.864,2630050.66,18,100
258107.9896,2630023.3,18,100
258123.6978,2630115.236,18,100
258121.2214,2630112.779,28.5,100
259461.0452,2632959.964,18,100
259362.174,2632948.736,30,100
259356.702,2633016.97,18,100
259353.6913,2633035.308,21,100
258032.3872,2630059.475,21,100
258121.9118,2630186.418,13.5,100
258116.9478,2630146.091,18,100
258093.9778,2630215.612,13.5,100
258091.0709,2630203.317,13.5,100
258151.3259,2630152.594,13.5,100
258137.7498,2630156.071,19.5,100
258157.2386,2630188.791,13.5,100
258159.1865,2630191.295,22.5,100
258182.1673,2630179.199,18,100
258176.7924,2630115.352,21,100
258268.2837,2630151.207,16.5,100
258289.9342,2630221.748,13.5,100
258168.0516,2630245.572,13.5,100
257827.0239,2632037.385,13.5,100
257809.8969,2632025.198,21,100
257799.9274,2632017.285,13.5,100
257789.3588,2631983.877,13.5,100
257538.2607,2631808.784,25.5,100
257482.0279,2631793.983,13.5,100
257463.1394,2631769.511,13.5,100
257445.7765,2631733.617,10.5,100
257421.968,2631959.253,13.5,100
257345.5007,2631953.354,13.5,100
257264.0255,2631915.964,13.5,100
257258.938,2631924.464,18,100
257250.3532,2631895.723,22.5,100
257275.8319,2631891.162,13.5,100
257250.2854,2631844.326,18,100
257260.4454,2631884.417,13.5,100
257197.4605,2631888.984,13.5,100
257398.3602,2631733.863,13.5,100
257415.3075,2631717.4,10.5,100
257405.5392,2631755.764,22.5,100
257395.4532,2631762.89,13.5,100
257387.7653,2631700.411,13.5,100
257294.5529,2631726.688,10.5,100
257258.2626,2631724.25,13.5,100
257264.8592,2631688.438,9,100
257212.4426,2631690.18,13.5,100
257218.1889,2631676.088,13.5,100
257177.9873,2631680.486,13.5,100
257177.7376,2631693.624,13.5,100
258960.7773,2633039.741,13.5,100
258958.5439,2633061.131,13.5,100
258952.6978,2633072.356,13.5,100
258975.2793,2632979.65,13.5,100
259014.6064,2632985.097,18,100
259030.3633,2632997.253,21,100
259016.708,2633022.501,13.5,100
258907.185,2633070.096,13.5,100
258908.3328,2633082.067,13.5,100
258865.4546,2633084.016,18,100
258864.4336,2633094.575,18,100
258853.851,2633094.947,18,100
258851.4029,2633106.503,13.5,100
258830.7552,2633119.321,13.5,100
258818.6738,2633116.941,13.5,100
258827.7063,2633071.309,13.5,100
258790.0765,2632929.844,18,100
258787.9818,2633091.726,13.5,100
258768.12,2633147.57,13.5,100
258771.8136,2633133.846,13.5,100
258774.5581,2633101.609,13.5,100
258723.635,2633088.091,18,100
258704.9193,2633089.155,13.5,100
258677.6957,2633069.502,13.5,100
258673.226,2633060.288,13.5,100
258664.4063,2633122.746,18,100
258685.456,2633122.238,18,100
258669.6697,2633257.924,7.5,100
258644.8661,2633261.375,13.5,100
258637.4612,2633241.67,10.5,100
258619.853,2633301.386,13.5,100
258571.433,2633132.629,13.5,100
258578.1589,2633174.627,13.5,100
258639.4357,2633175.657,13.5,100
258647.0467,2633140.069,13.5,100
258636.5773,2633122.106,13.5,100
258147.4069,2633140.986,13.5,100
258150.2379,2633130.351,13.5,100
258151.8518,2633090.396,15,100
258158.4592,2633096.08,13.5,100
258129.8393,2633101.324,9,100
258126.5457,2633093.447,13.5,100
258114.0737,2633103.51,18,100
258207.8289,2633072.927,13.5,100
258116.4095,2633064.844,13.5,100
258106.3228,2633065.727,18,100
258083.8226,2633082.246,13.5,100
258085.6881,2633102.34,18,100
258088.9571,2633067.838,22.5,100
258078.479,2633068.301,21,100
258081.506,2633072.003,13.5,100
258035.4738,2633065.788,13.5,100
258037.1932,2633061.292,10.5,100
258011.8684,2633054.026,15,100
258068.7326,2633022.109,13.5,100
258046.3929,2633024.758,13.5,100
258086.2611,2633021.073,18,100
258068.1451,2633003.868,13.5,100
258074.9446,2632999.575,13.5,100
258079.2803,2633061.043,18,100
258072.806,2633056.183,18,100
257161.8247,2631657.036,13.5,100
257168.9192,2631673.339,13.5,100
257140.6559,2631649.07,9,100
257229.9988,2631610.207,13.5,100
257232.7096,2631618.436,13.5,100
257250.1697,2631637.656,13.5,100
257291.9322,2631664.727,13.5,100
257298.7149,2631663.48,10.5,100
257305.5025,2631672.189,13.5,100
257326.7807,2631693.807,13.5,100
257326.951,2631693.257,13.5,100
257316.5971,2631691.582,13.5,100
257229.494,2631641.756,13.5,100
257341.4257,2631655.77,13.5,100
257341.5214,2631689.028,13.5,100
257367.1706,2631663.475,9,100
257534.8549,2631784.562,13.5,100
257251.8452,2632095.236,13.5,100
257258.9141,2632059.089,13.5,100
257235.928,2632044.141,13.5,100
256900.9737,2631987.081,13.5,100
256903.0611,2631988.718,13.5,100
257177.4634,2632050.119,13.5,100
257155.6001,2631986.456,10.5,100
257155.2513,2631990.158,13.5,100
257148.9938,2632035.941,13.5,100
258103.1013,2633004.975,9,100
258128.0079,2633013.27,18,100
258214.3957,2632836.882,22.5,100
258211.0594,2632840.301,21,100
258202.696,2632788.857,22.5,100
258202.623,2632798.276,18,100
258173.0208,2632690.633,13.5,100
